bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,5300291,2097280,270332,131072,131072,4096,4092,0.39566733222760786,1620.6533928042818,276824064,536870912,25631391744,25769803776,84355842048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,5423179,2097280,397308,4096,131072,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,nkm,32,32,16,python ./os/nkm/start_repeat.py,0,4210844,2097280,331776,65536,4096,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,nmk,32,32,16,python ./os/nmk/start_repeat.py,0,4210844,2097280,204800,65536,131072,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,kmn,32,32,16,python ./os/kmn/start_repeat.py,0,4210844,2097280,397312,4096,131072,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,knm,32,32,16,python ./os/knm/start_repeat.py,0,4210844,2097280,331776,65536,4096,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,mnk,32,32,16,python ./os/mnk/start_repeat.py,0,4210844,2097280,204800,65536,131072,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,mkn,32,32,16,python ./os/mkn/start_repeat.py,0,4210844,2097280,397312,4096,131072,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,nkm,32,32,16,python ./os/nkm/start_repeat.py,0,4210844,2097280,331776,65536,4096,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,nmk,32,32,16,python ./os/nmk/start_repeat.py,0,4210844,2097280,204800,65536,131072,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,kmn,32,32,16,python ./os/kmn/start_repeat.py,0,4210844,2097280,397312,4096,131072,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,knm,32,32,16,python ./os/knm/start_repeat.py,0,4210844,2097280,331776,65536,4096,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,mnk,32,32,16,python ./os/mnk/start_repeat.py,0,4210844,2097280,204800,65536,131072,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,128,os,mkn,32,32,16,python ./os/mkn/start_repeat.py,0,4210844,2097280,397312,4096,131072,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,nkm,32,16,32,python ./os/nkm/start_repeat.py,0,3235982,2097280,266236,131072,4096,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,nmk,32,16,32,python ./os/nmk/start_repeat.py,0,3178634,2097280,270332,131072,131072,4096,4092,0.6597651695665496,2702.3981345445873,276824064,402653184,21403533312,25769803776,83550535680,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,kmn,32,16,32,python ./os/kmn/start_repeat.py,0,3235982,2097280,266236,4096,131072,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,knm,32,16,32,python ./os/knm/start_repeat.py,0,3235982,2097280,266236,131072,4096,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,mnk,32,16,32,python ./os/mnk/start_repeat.py,0,3178634,2097280,270332,131072,131072,4096,4092,0.6597651695665496,2702.3981345445873,276824064,402653184,21403533312,25769803776,83550535680,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,ws,mkn,32,16,32,python ./os/mkn/start_repeat.py,0,3235982,2097280,266236,4096,131072,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,nkm,32,16,32,python ./os/nkm/start_repeat.py,0,3235982,2097280,266236,131072,4096,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,nmk,32,16,32,python ./os/nmk/start_repeat.py,0,3178634,2097280,270332,131072,131072,4096,4092,0.6597651695665496,2702.3981345445873,276824064,402653184,21403533312,25769803776,83550535680,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,kmn,32,16,32,python ./os/kmn/start_repeat.py,0,3235982,2097280,266236,4096,131072,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,knm,32,16,32,python ./os/knm/start_repeat.py,0,3235982,2097280,266236,131072,4096,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,mnk,32,16,32,python ./os/mnk/start_repeat.py,0,3178634,2097280,270332,131072,131072,4096,4092,0.6597651695665496,2702.3981345445873,276824064,402653184,21403533312,25769803776,83550535680,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,128,64,os,mkn,32,16,32,python ./os/mkn/start_repeat.py,0,3235982,2097280,266236,4096,131072,65536,65532,0.6480728261158437,2654.506295770496,272629760,402653184,21403533312,25769803776,82711674880,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,nkm,16,32,32,python ./os/nkm/start_repeat.py,0,4210844,2097280,397312,131072,4096,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,nmk,16,32,32,python ./os/nmk/start_repeat.py,0,4210844,2097280,204800,131072,65536,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,kmn,16,32,32,python ./os/kmn/start_repeat.py,0,4210844,2097280,331776,4096,65536,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,knm,16,32,32,python ./os/knm/start_repeat.py,0,4210844,2097280,397312,131072,4096,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,mnk,16,32,32,python ./os/mnk/start_repeat.py,0,4210844,2097280,204800,131072,65536,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,ws,mkn,16,32,32,python ./os/mkn/start_repeat.py,0,4210844,2097280,331776,4096,65536,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,nkm,16,32,32,python ./os/nkm/start_repeat.py,0,4210844,2097280,397312,131072,4096,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,nmk,16,32,32,python ./os/nmk/start_repeat.py,0,4210844,2097280,204800,131072,65536,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,kmn,16,32,32,python ./os/kmn/start_repeat.py,0,4210844,2097280,331776,4096,65536,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,knm,16,32,32,python ./os/knm/start_repeat.py,0,4210844,2097280,397312,131072,4096,131072,131072,0.4980360231820509,2039.9555509536806,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,mnk,16,32,32,python ./os/mnk/start_repeat.py,0,4210844,2097280,204800,131072,65536,4096,4096,0.4980360231820509,2039.9555509536806,209715200,536870912,25631391744,25769803776,70934069248,8589934592
1024,8,1,64,64,32768,2048,2048,2048,128,64,64,os,mkn,16,32,32,python ./os/mkn/start_repeat.py,0,4210844,2097280,331776,4096,65536,131072,131072,0.4980360231820509,2039.9555509536806,339738624,536870912,25631391744,25769803776,96938754048,8589934592
